date,account_id,segment,region,industry,product,channel,spend,impressions,clicks,leads,stage,opportunity_value,rep_id,cycle_days,status,renewal_flag,expansion_value
2026-07-01,A00143,Enterprise,NA,AI/ML,Core,paid_search,328.46,5166,180,13,SQL,132394.26,R006,156,open,0,0.0
2026-07-02,A00933,Enterprise,EMEA,FinTech,Core,paid_social,161.74,2051,24,1,SAL,127725.1,R003,92,open,0,0.0
2026-07-03,A01088,SMB,NA,SaaS,Core,events,1988.15,20470,0,1,MQL,9541.82,R019,36,open,1,0.0
2026-07-04,A00871,Mid-Market,NA,SaaS,Add-on A,paid_social,114.67,941,11,1,MQL,9491.4,R035,50,open,1,0.0
2026-07-05,A00127,SMB,EMEA,HealthTech,Core,outbound,10.36,197,0,1,Commit,7648.7,R015,17,open,0,0.0
2026-07-06,A00785,Enterprise,EMEA,HealthTech,Core,outbound,160.48,2355,0,0,MQL,125762.77,R035,88,open,0,0.0
2026-07-07,A01403,Mid-Market,LATAM,Ecommerce,Add-on B,partner,29.38,463,0,0,Closed-Won,14906.48,R023,84,closed,0,1490.65
2026-07-08,A01085,SMB,NA,HealthTech,Add-on A,paid_social,186.14,3230,38,4,MQL,2196.52,R030,25,open,0,219.65
2026-07-09,A00206,SMB,NA,SaaS,Add-on A,paid_search,462.42,7176,251,22,Closed-Lost,1974.9,R013,41,closed,0,0.0
2026-07-10,A01439,SMB,NA,FinTech,Core,paid_search,435.97,5649,197,19,SAL,9048.62,R019,58,open,1,0.0
2026-07-11,A01438,Mid-Market,NA,HealthTech,Add-on B,paid_search,294.03,4566,159,13,SAL,12806.87,R015,81,open,1,0.0
2026-07-12,A00254,SMB,APAC,FinTech,Core,paid_social,121.13,1336,16,0,MQL,9482.69,R019,51,open,0,0.0
2026-07-13,A01201,SMB,LATAM,Ecommerce,Core,referral,9.21,135,0,2,Closed-Won,7393.38,R043,63,closed,0,0.0
2026-07-14,A00610,Enterprise,APAC,AI/ML,Add-on B,paid_social,178.53,1868,22,1,MQL,39120.89,R005,144,open,0,3912.09
2026-07-15,A00890,Mid-Market,NA,FinTech,Add-on B,paid_search,356.17,6770,236,25,SQL,12320.76,R039,56,open,0,2464.15
2026-07-16,A00668,SMB,NA,HealthTech,Core,events,984.47,13895,0,1,MQL,9367.81,R041,52,open,0,0.0
2026-07-17,A01174,SMB,APAC,AI/ML,Core,partner,19.8,213,0,1,SAL,8928.16,R001,40,open,0,0.0
2026-07-18,A01494,Enterprise,NA,FinTech,Core,paid_search,286.15,4485,156,11,SQL,117089.8,R018,117,open,0,0.0
2026-07-19,A01192,Mid-Market,EMEA,HealthTech,Add-on A,outbound,202.5,1839,0,0,SAL,10168.04,R027,52,open,0,1016.8
2026-07-20,A01397,Mid-Market,NA,FinTech,Add-on A,referral,18.48,244,0,1,SQL,7863.22,R014,67,open,0,0.0
2026-07-21,A01419,SMB,NA,Ecommerce,Core,paid_social,49.3,906,10,0,Proposal,7147.39,R007,38,open,0,714.74
2026-07-22,A00136,SMB,APAC,Ecommerce,Core,outbound,58.33,1004,0,0,SAL,6812.67,R018,66,open,0,0.0
2026-07-23,A00380,SMB,NA,SaaS,Add-on A,paid_social,549.84,9040,108,5,MQL,1953.95,R035,27,open,0,0.0
2026-07-24,A01083,Mid-Market,LATAM,SaaS,Add-on A,paid_search,466.42,6365,222,24,MQL,8799.44,R022,39,open,0,879.94
2026-07-25,A00885,SMB,NA,SaaS,Core,paid_social,176.62,2360,28,3,SQL,6864.45,R037,44,open,0,0.0
2026-07-26,A00076,SMB,NA,SaaS,Core,paid_search,411.6,3348,117,14,MQL,6766.74,R017,26,open,1,676.67
2026-07-27,A00143,Mid-Market,NA,SaaS,Add-on B,outbound,90.07,1369,0,0,SQL,13386.53,R030,72,open,1,0.0
2026-07-28,A00781,Enterprise,NA,Ecommerce,Core,referral,0.52,7,0,0,MQL,107165.71,R035,129,open,0,10716.57
2026-07-29,A00924,Mid-Market,EMEA,AI/ML,Core,paid_social,34.13,275,3,0,Closed-Won,36039.7,R030,73,closed,0,7207.94
2026-07-30,A00252,Mid-Market,NA,HealthTech,Core,events,657.74,6343,0,1,SQL,35340.69,R020,68,open,0,0.0
2026-07-31,A00257,Mid-Market,EMEA,AI/ML,Core,paid_search,232.28,1892,66,9,SAL,30274.77,R038,72,open,0,0.0
2026-08-01,A00194,SMB,APAC,Ecommerce,Add-on B,paid_search,236.38,2609,91,11,Proposal,2576.99,R008,57,open,0,0.0
2026-08-02,A00847,SMB,NA,AI/ML,Core,outbound,56.27,452,0,0,Proposal,8463.33,R005,27,open,0,0.0
2026-08-03,A00012,Mid-Market,NA,Ecommerce,Core,paid_search,50.46,656,22,1,MQL,38820.4,R002,85,open,1,0.0
2026-08-04,A00859,SMB,NA,SaaS,Core,outbound,79.08,1084,0,1,MQL,7962.47,R032,29,open,0,0.0
2026-08-05,A00714,Mid-Market,APAC,HealthTech,Add-on A,paid_search,224.68,2975,104,7,SAL,9014.25,R016,84,open,0,901.43
2026-08-06,A00699,Enterprise,EMEA,HealthTech,Core,referral,11.62,120,0,1,MQL,142162.15,R006,96,open,1,0.0
2026-08-07,A01019,Enterprise,NA,Ecommerce,Core,paid_social,459.26,6559,78,7,MQL,132849.79,R009,128,open,0,0.0
2026-08-08,A00784,SMB,EMEA,Ecommerce,Core,paid_social,627.16,11144,133,7,MQL,7468.19,R002,43,open,0,746.82
2026-08-09,A01091,SMB,EMEA,SaaS,Core,outbound,92.89,1067,0,0,MQL,9120.97,R019,46,open,0,912.1
2026-08-10,A01146,SMB,NA,Ecommerce,Add-on B,events,1144.66,13450,0,0,MQL,3262.07,R029,59,open,0,0.0
2026-08-11,A01380,SMB,NA,AI/ML,Add-on A,paid_search,255.11,3702,129,12,MQL,2017.55,R012,32,open,0,0.0
2026-08-12,A01199,SMB,LATAM,SaaS,Add-on A,referral,9.77,105,0,1,MQL,2153.5,R012,44,open,0,0.0
2026-08-13,A00777,SMB,NA,HealthTech,Core,paid_social,236.82,2854,34,3,SAL,7774.35,R043,49,open,0,777.44
2026-08-14,A00738,Mid-Market,NA,AI/ML,Core,paid_search,245.55,3297,115,11,MQL,40330.82,R003,70,open,0,0.0
2026-08-15,A00354,Mid-Market,NA,SaaS,Add-on B,paid_social,690.13,8720,104,6,MQL,12136.79,R037,85,open,0,0.0
2026-08-16,A00899,Enterprise,EMEA,SaaS,Core,events,1038.48,18504,0,0,Proposal,116251.84,R003,124,open,0,0.0
2026-08-17,A00209,SMB,NA,AI/ML,Add-on A,outbound,94.91,1726,0,0,SAL,1651.89,R035,36,open,0,0.0
2026-08-18,A01396,SMB,NA,SaaS,Core,referral,4.25,54,0,1,Commit,8657.26,R044,63,open,0,0.0
2026-08-19,A01267,SMB,NA,Ecommerce,Core,events,1921.79,25700,0,1,Closed-Lost,7264.94,R014,53,closed,0,0.0
2026-08-20,A00180,SMB,EMEA,AI/ML,Core,paid_search,318.85,6212,217,21,SAL,7761.36,R010,32,open,0,0.0
2026-08-21,A01179,SMB,NA,HealthTech,Core,paid_search,317.99,4463,156,6,Proposal,9236.36,R011,32,open,0,0.0
2026-08-22,A00176,Enterprise,LATAM,HealthTech,Core,paid_search,115.26,2295,80,6,MQL,104941.71,R018,116,open,0,10494.17
2026-08-23,A01082,SMB,NA,HealthTech,Core,outbound,249.58,4281,0,0,SQL,6407.2,R012,51,open,0,0.0
2026-08-24,A00132,SMB,NA,FinTech,Core,paid_search,67.83,757,26,5,SAL,8249.98,R012,11,open,0,0.0
2026-08-25,A00732,Mid-Market,LATAM,FinTech,Core,outbound,41.67,447,0,0,SQL,34125.63,R008,62,open,0,0.0
2026-08-26,A00987,Mid-Market,APAC,HealthTech,Add-on B,events,1136.11,11257,0,1,MQL,11507.78,R042,66,open,0,3452.33
2026-08-27,A01093,Mid-Market,NA,AI/ML,Core,outbound,295.2,5217,0,0,Closed-Won,32147.44,R013,53,closed,0,0.0
2026-08-28,A00628,SMB,APAC,AI/ML,Add-on A,paid_search,354.32,4139,144,21,SAL,1791.28,R004,29,open,1,0.0
2026-08-29,A01382,Enterprise,EMEA,AI/ML,Core,paid_search,132.41,2133,74,6,Proposal,108509.67,R014,122,open,0,10850.97
2026-08-30,A01161,SMB,NA,SaaS,Core,partner,9.57,138,0,1,Closed-Lost,8926.92,R024,37,closed,0,0.0
2026-08-31,A00313,SMB,APAC,FinTech,Core,events,969.13,17358,0,1,Commit,7375.2,R006,38,open,0,0.0
2026-09-01,A01007,Mid-Market,APAC,Ecommerce,Add-on B,paid_social,268.35,4564,54,1,MQL,13941.91,R022,54,open,0,1394.19
2026-09-02,A01096,Enterprise,NA,HealthTech,Core,outbound,213.62,1872,0,0,SAL,108744.96,R044,116,open,0,0.0
2026-09-03,A00501,SMB,EMEA,FinTech,Add-on B,partner,32.47,391,0,0,SQL,3776.69,R031,22,open,0,755.34
2026-09-04,A01107,Mid-Market,NA,FinTech,Core,paid_search,362.84,5167,180,18,SAL,38838.99,R016,96,open,0,3883.9
2026-09-05,A01347,SMB,NA,SaaS,Add-on A,partner,63.88,1126,0,0,SAL,1938.63,R040,71,open,0,387.73
2026-09-06,A01225,SMB,LATAM,FinTech,Add-on A,paid_search,269.26,4461,156,20,SQL,2181.59,R015,37,open,0,0.0
2026-09-07,A01144,SMB,EMEA,HealthTech,Add-on B,partner,70.26,1025,0,1,Commit,2962.98,R001,28,open,0,0.0
2026-09-08,A00952,Mid-Market,EMEA,HealthTech,Core,paid_search,98.86,1749,61,10,MQL,29151.22,R011,87,open,0,5830.24
2026-09-09,A00406,SMB,EMEA,HealthTech,Add-on B,paid_search,528.32,6983,244,35,MQL,3111.07,R001,53,open,0,311.11
2026-09-10,A01193,Mid-Market,EMEA,FinTech,Core,paid_search,706.28,6122,214,26,SQL,35904.19,R022,103,open,0,0.0
2026-09-11,A00546,SMB,NA,FinTech,Add-on A,referral,14.17,261,0,1,SAL,1879.48,R017,77,open,1,0.0
2026-09-12,A00798,Enterprise,LATAM,AI/ML,Core,partner,38.41,550,0,2,Commit,115273.84,R004,89,open,0,0.0
2026-09-13,A00472,Enterprise,EMEA,HealthTech,Core,paid_social,579.72,10261,123,5,SQL,130292.58,R018,137,open,0,26058.52
2026-09-14,A00470,SMB,EMEA,FinTech,Core,paid_social,44.6,566,6,0,MQL,9265.43,R009,41,open,1,0.0
2026-09-15,A00237,SMB,EMEA,Ecommerce,Add-on A,paid_search,543.1,8180,286,38,SQL,2315.28,R040,53,open,0,0.0
2026-09-16,A01441,SMB,NA,HealthTech,Core,paid_search,246.95,2956,103,10,Commit,8242.21,R027,56,open,0,1648.44
2026-09-17,A00222,Enterprise,NA,HealthTech,Core,outbound,82.19,1061,0,0,MQL,126215.54,R013,131,open,0,0.0
2026-09-18,A00130,SMB,NA,FinTech,Core,paid_search,653.09,6379,223,28,MQL,8105.0,R034,60,open,0,0.0
2026-09-19,A01404,Mid-Market,NA,Ecommerce,Add-on A,partner,3.21,54,0,2,SQL,8299.33,R038,66,open,1,0.0
2026-09-20,A00832,SMB,EMEA,SaaS,Core,partner,43.63,495,0,1,MQL,8762.11,R034,30,open,0,0.0
2026-09-21,A00657,Mid-Market,APAC,AI/ML,Add-on A,paid_search,380.25,4418,154,14,Closed-Won,7389.36,R004,92,closed,1,0.0
2026-09-22,A01106,Mid-Market,NA,HealthTech,Core,events,1496.97,18338,0,0,MQL,40516.2,R023,61,open,0,0.0
2026-09-23,A00575,Mid-Market,NA,HealthTech,Add-on A,partner,6.09,80,0,0,MQL,7993.02,R004,102,open,0,0.0
2026-09-24,A00192,Enterprise,EMEA,FinTech,Add-on A,referral,28.78,429,0,0,Closed-Won,26625.87,R028,108,closed,0,5325.17
2026-09-25,A01094,SMB,NA,HealthTech,Add-on A,outbound,111.56,1806,0,0,MQL,1819.2,R033,39,open,0,0.0
2026-09-26,A00264,Enterprise,LATAM,Ecommerce,Add-on A,paid_search,295.75,4764,166,22,MQL,33740.6,R002,117,open,0,0.0
2026-09-27,A00829,SMB,NA,HealthTech,Core,paid_search,330.13,4319,151,20,MQL,7260.46,R034,21,open,0,0.0
2026-09-28,A01423,Mid-Market,NA,SaaS,Core,outbound,155.48,2142,0,0,Closed-Lost,36533.54,R011,51,closed,0,0.0
2026-09-29,A01404,Enterprise,NA,HealthTech,Add-on A,paid_social,41.5,401,4,0,Closed-Lost,28117.89,R005,133,closed,0,0.0
2026-09-30,A00541,Mid-Market,LATAM,FinTech,Core,outbound,211.39,3014,0,0,MQL,37189.65,R013,49,open,0,7437.93
2026-10-01,A01170,Mid-Market,NA,SaaS,Core,outbound,89.82,1663,0,0,SQL,36282.77,R044,112,open,0,0.0
2026-10-02,A00919,SMB,EMEA,AI/ML,Add-on A,paid_social,613.62,8299,99,6,SQL,2398.21,R013,43,open,0,0.0
2026-10-03,A00719,SMB,NA,FinTech,Core,paid_search,444.33,8556,299,55,MQL,7395.06,R004,29,open,0,0.0
2026-10-04,A00210,SMB,NA,HealthTech,Core,paid_social,95.15,939,11,0,MQL,7519.38,R004,51,open,1,0.0
2026-10-05,A00565,Mid-Market,APAC,SaaS,Add-on B,referral,10.5,176,0,1,Commit,12313.1,R039,38,open,0,0.0
2026-10-06,A00978,Mid-Market,NA,FinTech,Core,paid_social,388.74,6412,76,7,MQL,34494.71,R029,69,open,0,0.0
2026-10-07,A01479,SMB,NA,FinTech,Core,paid_search,369.86,5983,209,25,SAL,9079.55,R009,41,open,0,907.96
2026-10-08,A00008,SMB,EMEA,SaaS,Core,partner,56.92,908,0,0,MQL,7075.19,R028,26,open,1,707.52
2026-10-09,A01076,SMB,APAC,AI/ML,Core,outbound,44.5,367,0,0,SAL,9476.51,R001,35,open,0,0.0
2026-10-10,A01269,SMB,NA,FinTech,Add-on A,events,317.95,5375,0,0,MQL,1610.53,R031,67,open,0,0.0
2026-10-11,A01426,SMB,NA,HealthTech,Add-on A,referral,26.67,373,0,0,MQL,2244.12,R038,47,open,0,224.41
2026-10-12,A00636,Enterprise,LATAM,HealthTech,Core,paid_social,156.19,2231,26,0,MQL,129198.04,R035,125,open,0,0.0
2026-10-13,A00178,Mid-Market,EMEA,HealthTech,Core,partner,2.32,20,0,1,Closed-Lost,40673.55,R009,63,closed,1,0.0
2026-10-14,A00407,SMB,APAC,HealthTech,Core,referral,10.61,108,0,0,MQL,8069.8,R016,25,open,0,0.0
2026-10-15,A01275,Mid-Market,APAC,HealthTech,Core,paid_social,79.93,1513,18,1,SAL,37533.5,R024,71,open,0,0.0
2026-10-16,A01317,Enterprise,EMEA,SaaS,Add-on A,paid_social,115.96,1366,16,0,SAL,24593.09,R004,83,open,0,0.0
2026-10-17,A00955,SMB,NA,Ecommerce,Core,paid_search,779.04,9914,346,45,MQL,7661.94,R037,28,open,0,766.19
2026-10-18,A00184,SMB,NA,SaaS,Core,outbound,134.47,1381,0,0,Proposal,8866.24,R027,26,open,1,0.0
2026-10-19,A00183,SMB,APAC,HealthTech,Add-on A,outbound,46.32,721,0,0,MQL,1687.19,R007,14,open,0,168.72
2026-10-20,A00717,SMB,APAC,FinTech,Add-on A,events,3397.6,57380,0,1,SQL,2225.92,R034,54,open,1,0.0
2026-10-21,A00882,Mid-Market,LATAM,HealthTech,Core,partner,19.94,379,0,3,SAL,32315.83,R033,73,open,0,0.0
2026-10-22,A00049,Enterprise,EMEA,SaaS,Core,paid_social,88.74,1308,15,1,Commit,112943.48,R008,110,open,0,22588.7
2026-10-23,A01029,SMB,NA,Ecommerce,Core,outbound,46.08,521,0,0,Proposal,8471.6,R024,55,open,1,0.0
2026-10-24,A00817,Mid-Market,EMEA,HealthTech,Core,outbound,140.27,1241,0,0,MQL,29094.3,R014,50,open,0,0.0
2026-10-25,A00019,SMB,EMEA,SaaS,Core,events,574.0,6425,0,0,Proposal,8398.8,R012,24,open,1,0.0
2026-10-26,A00144,Mid-Market,NA,SaaS,Add-on A,paid_search,83.02,1280,44,2,Proposal,10198.03,R036,91,open,0,2039.61
2026-10-27,A00682,Mid-Market,APAC,HealthTech,Add-on B,outbound,109.2,2150,0,0,Commit,11725.08,R002,109,open,0,0.0
2026-10-28,A01084,SMB,EMEA,Ecommerce,Core,outbound,58.73,525,0,1,Closed-Won,7209.59,R019,55,closed,0,0.0
2026-10-29,A01238,SMB,NA,HealthTech,Core,paid_search,23.19,293,10,0,SQL,6443.78,R012,52,open,1,644.38
2026-10-30,A00647,Mid-Market,EMEA,Ecommerce,Core,outbound,60.26,964,0,0,SAL,35251.86,R015,66,open,0,10575.56
2026-10-31,A00443,Enterprise,EMEA,Ecommerce,Core,paid_social,211.74,3153,37,0,MQL,131086.09,R019,111,open,0,13108.61
2026-11-01,A01452,SMB,LATAM,AI/ML,Core,paid_social,87.57,1385,16,0,Commit,9364.47,R026,48,open,0,0.0
2026-11-02,A00688,SMB,NA,AI/ML,Core,referral,4.1,55,0,1,Commit,7577.69,R017,65,open,0,0.0
2026-11-03,A00473,SMB,EMEA,AI/ML,Add-on B,paid_social,405.25,4540,54,4,MQL,2750.4,R024,51,open,0,0.0
2026-11-04,A00664,Mid-Market,EMEA,Ecommerce,Add-on A,outbound,48.08,663,0,0,SAL,7101.8,R032,89,open,0,0.0
2026-11-05,A00019,Mid-Market,EMEA,HealthTech,Add-on B,outbound,200.69,2524,0,0,MQL,13020.03,R008,61,open,0,0.0
2026-11-06,A00453,Mid-Market,NA,HealthTech,Core,paid_search,263.65,4353,152,17,MQL,35171.19,R019,84,open,0,0.0
2026-11-07,A00773,Mid-Market,APAC,Ecommerce,Core,paid_social,45.72,459,5,0,MQL,40610.83,R024,64,open,1,0.0
2026-11-08,A01377,Enterprise,LATAM,SaaS,Core,paid_search,529.36,7386,258,17,MQL,106389.67,R017,122,open,0,0.0
2026-11-09,A01107,Enterprise,EMEA,Ecommerce,Core,paid_search,123.02,2399,83,5,SQL,133502.36,R025,129,open,0,13350.24
2026-11-10,A01172,SMB,EMEA,HealthTech,Core,outbound,55.16,793,0,0,MQL,7938.94,R036,37,open,1,0.0
2026-11-11,A00817,Mid-Market,NA,HealthTech,Add-on A,paid_search,218.0,2364,82,10,SQL,10036.37,R027,59,open,0,0.0
2026-11-12,A00166,SMB,EMEA,AI/ML,Add-on A,partner,0.02,0,0,1,SAL,2290.45,R021,50,open,0,0.0
2026-11-13,A00586,SMB,NA,Ecommerce,Core,paid_social,138.59,1514,18,0,Proposal,9144.62,R030,42,open,1,914.46
2026-11-14,A01495,Enterprise,APAC,AI/ML,Core,paid_social,32.62,554,6,0,MQL,115264.57,R044,122,open,0,0.0
2026-11-15,A00067,Mid-Market,NA,AI/ML,Core,partner,25.85,240,0,0,MQL,32846.93,R001,84,open,0,3284.69
2026-11-16,A01318,Enterprise,APAC,AI/ML,Core,paid_social,218.47,3981,47,2,SQL,105949.85,R026,139,open,1,10594.99
2026-11-17,A01027,SMB,NA,FinTech,Core,outbound,94.33,959,0,1,SQL,7130.97,R001,54,open,0,0.0
2026-11-18,A00426,Mid-Market,EMEA,SaaS,Core,outbound,248.95,3169,0,0,SAL,36627.21,R042,82,open,0,0.0
2026-11-19,A01167,Mid-Market,EMEA,FinTech,Core,referral,78.68,1541,0,0,SAL,41467.18,R033,67,open,0,0.0
2026-11-20,A01255,SMB,NA,Ecommerce,Add-on B,paid_search,104.58,1563,54,4,Closed-Won,3335.63,R039,39,closed,1,0.0
2026-11-21,A00065,SMB,NA,AI/ML,Core,paid_search,263.54,2943,103,9,MQL,7719.42,R026,51,open,0,0.0
2026-11-22,A00160,Mid-Market,APAC,AI/ML,Core,partner,10.37,83,0,0,MQL,31393.91,R019,69,open,0,0.0
2026-11-23,A00998,SMB,EMEA,Ecommerce,Core,paid_search,155.5,1256,43,4,Closed-Won,8486.3,R001,51,closed,0,0.0
2026-11-24,A01498,Enterprise,NA,Ecommerce,Add-on A,outbound,79.01,892,0,0,Proposal,26531.34,R027,107,open,0,0.0
2026-11-25,A00036,SMB,NA,AI/ML,Core,outbound,120.18,1721,0,0,MQL,6698.8,R040,73,open,0,0.0
2026-11-26,A00998,SMB,NA,Ecommerce,Core,events,490.73,6781,0,0,Commit,6699.33,R007,47,open,0,2009.8
2026-11-27,A00205,Mid-Market,EMEA,SaaS,Core,outbound,84.36,1608,0,0,MQL,39906.43,R011,76,open,0,0.0
2026-11-28,A00975,SMB,EMEA,HealthTech,Core,partner,36.05,618,0,0,Proposal,7623.22,R024,37,open,0,0.0
2026-11-29,A00935,Enterprise,NA,FinTech,Core,paid_search,114.18,2180,76,7,SQL,141136.32,R024,148,open,0,0.0
2026-11-30,A00136,Mid-Market,EMEA,Ecommerce,Core,outbound,84.0,1187,0,0,SAL,34954.38,R019,56,open,0,0.0
2026-12-01,A01021,SMB,APAC,Ecommerce,Core,outbound,415.58,5552,0,1,Closed-Won,8612.82,R007,34,closed,0,0.0
2026-12-02,A01345,Mid-Market,APAC,FinTech,Add-on A,paid_social,309.12,4572,54,4,Proposal,9894.33,R022,87,open,0,0.0
2026-12-03,A01295,Mid-Market,NA,FinTech,Core,referral,71.03,885,0,1,MQL,40242.85,R023,78,open,0,8048.57
2026-12-04,A00044,Mid-Market,NA,SaaS,Core,paid_social,245.49,2584,31,1,SQL,30275.69,R009,66,open,0,0.0
2026-12-05,A00369,Enterprise,NA,FinTech,Core,paid_search,291.31,5255,183,12,Proposal,106400.32,R027,111,open,0,0.0
2026-12-06,A00362,Mid-Market,NA,AI/ML,Core,referral,35.75,577,0,1,SAL,30101.28,R039,70,open,1,0.0
2026-12-07,A00680,Mid-Market,NA,Ecommerce,Core,partner,25.07,298,0,0,MQL,34237.71,R004,76,open,0,0.0
2026-12-08,A00215,SMB,NA,AI/ML,Core,paid_search,29.57,394,13,0,MQL,6896.11,R004,68,open,0,2068.83
2026-12-09,A01281,Mid-Market,NA,AI/ML,Core,outbound,378.13,4048,0,0,Closed-Lost,37112.12,R025,84,closed,1,0.0
2026-12-10,A01165,Enterprise,EMEA,AI/ML,Add-on B,paid_search,652.49,9626,336,23,SAL,45366.28,R035,135,open,0,0.0
2026-12-11,A01212,Mid-Market,NA,SaaS,Core,paid_search,402.28,4948,173,14,SAL,41497.0,R005,68,open,0,0.0
2026-12-12,A00298,Mid-Market,APAC,FinTech,Add-on B,paid_search,71.21,1317,46,3,SAL,15772.89,R042,82,open,0,0.0
2026-12-13,A00022,SMB,NA,SaaS,Add-on B,referral,22.22,318,0,1,MQL,3487.08,R021,21,open,1,0.0
2026-12-14,A01366,Mid-Market,EMEA,SaaS,Core,paid_search,1007.7,13040,456,36,MQL,37641.98,R005,77,open,1,0.0
2026-12-15,A00434,Enterprise,NA,FinTech,Core,paid_search,470.33,7993,279,19,MQL,97901.05,R020,121,open,0,0.0
2026-12-16,A00984,SMB,APAC,FinTech,Core,outbound,384.91,7259,0,0,MQL,6667.79,R020,72,open,0,0.0
2026-12-17,A01364,SMB,APAC,SaaS,Add-on B,paid_social,440.24,7840,94,2,Commit,3113.1,R018,68,open,0,0.0
2026-12-18,A00055,Mid-Market,NA,AI/ML,Core,paid_search,336.75,4693,164,15,MQL,40805.8,R026,71,open,0,0.0
2026-12-19,A00009,Mid-Market,EMEA,HealthTech,Core,paid_search,141.8,1740,60,5,MQL,29316.39,R011,62,open,0,0.0
2026-12-20,A00009,Mid-Market,NA,Ecommerce,Core,outbound,208.44,3323,0,0,SAL,33881.95,R044,63,open,0,0.0
2026-12-21,A00235,SMB,EMEA,Ecommerce,Add-on A,outbound,220.71,3929,0,0,Commit,2235.13,R013,40,open,0,0.0
2026-12-22,A00078,SMB,NA,AI/ML,Core,outbound,224.76,4437,0,0,MQL,7423.34,R039,64,open,0,0.0
2026-12-23,A01230,Mid-Market,NA,SaaS,Core,paid_search,12.02,162,5,0,MQL,41011.35,R037,81,open,0,0.0
2026-12-24,A00909,Mid-Market,NA,FinTech,Core,paid_social,151.34,2424,29,2,SQL,41085.8,R019,82,open,1,0.0
2026-12-25,A01470,Mid-Market,APAC,FinTech,Core,outbound,153.14,1763,0,0,SAL,28797.64,R009,87,open,0,0.0
2026-12-26,A01202,Mid-Market,NA,HealthTech,Add-on B,paid_search,200.9,1818,63,3,SAL,14651.86,R043,60,open,1,0.0
2026-12-27,A01444,Mid-Market,EMEA,HealthTech,Add-on A,paid_search,175.19,1933,67,7,MQL,7509.5,R026,64,open,0,0.0
2026-12-28,A00358,Mid-Market,NA,Ecommerce,Core,paid_social,121.78,995,11,0,Commit,34174.15,R015,82,open,0,3417.42
2026-12-29,A00432,Mid-Market,NA,HealthTech,Core,paid_social,49.72,701,8,1,SAL,40569.26,R007,63,open,0,0.0
2026-12-30,A01274,Mid-Market,NA,FinTech,Add-on A,paid_search,368.33,4596,160,22,Proposal,7256.78,R015,52,open,1,725.68
2026-12-31,A00368,Mid-Market,LATAM,HealthTech,Core,partner,13.5,217,0,1,Closed-Won,41123.05,R029,58,closed,0,0.0
2027-01-01,A00086,SMB,APAC,AI/ML,Core,paid_social,90.51,1392,16,1,SQL,9582.27,R023,60,open,0,958.23
2027-01-02,A01004,SMB,NA,HealthTech,Core,outbound,51.32,513,0,1,MQL,8544.79,R003,39,open,0,0.0
2027-01-03,A01201,Mid-Market,APAC,HealthTech,Core,paid_search,58.75,945,33,9,SQL,32987.8,R035,78,open,0,6597.56
2027-01-04,A01452,Enterprise,NA,SaaS,Add-on B,outbound,65.3,669,0,0,SAL,43219.44,R015,104,open,0,4321.94
2027-01-05,A01391,Mid-Market,NA,SaaS,Add-on A,events,1624.61,13112,0,1,MQL,8514.13,R009,80,open,0,0.0
2027-01-06,A00181,SMB,EMEA,FinTech,Core,partner,6.8,133,0,1,MQL,6975.45,R031,40,open,1,697.54
2027-01-07,A01158,Mid-Market,NA,SaaS,Add-on A,paid_social,21.31,177,2,0,MQL,7070.2,R033,81,open,0,0.0
2027-01-08,A01269,SMB,NA,HealthTech,Core,outbound,222.69,2694,0,2,Closed-Won,6600.76,R037,37,closed,0,1320.15
2027-01-09,A01047,Mid-Market,EMEA,AI/ML,Add-on B,paid_social,677.02,10595,127,10,Proposal,14915.97,R001,82,open,0,0.0
2027-01-10,A01229,Enterprise,NA,HealthTech,Core,events,1094.17,13616,0,0,SQL,96996.26,R018,112,open,0,0.0
2027-01-11,A01257,Mid-Market,APAC,Ecommerce,Core,partner,70.66,888,0,0,Proposal,32220.46,R012,73,open,0,0.0
2027-01-12,A00670,Mid-Market,EMEA,AI/ML,Core,outbound,70.86,1181,0,0,SQL,37469.45,R026,70,open,0,3746.95
2027-01-13,A00061,SMB,APAC,Ecommerce,Core,outbound,63.76,970,0,0,Commit,6959.29,R043,45,open,0,1391.86
2027-01-14,A00684,SMB,EMEA,Ecommerce,Core,referral,37.4,531,0,1,MQL,7463.29,R006,49,open,0,0.0
2027-01-15,A00303,Enterprise,APAC,Ecommerce,Core,partner,2.56,47,0,0,MQL,97509.2,R029,112,open,0,0.0
2027-01-16,A00171,Mid-Market,NA,FinTech,Add-on A,paid_search,202.25,1880,65,7,SAL,7393.48,R020,73,open,0,0.0
2027-01-17,A00188,Mid-Market,EMEA,HealthTech,Add-on A,paid_search,339.48,4629,162,21,Proposal,7790.74,R021,77,open,0,0.0
2027-01-18,A01046,SMB,EMEA,FinTech,Core,events,806.95,8770,0,2,Proposal,6803.77,R042,52,open,0,1360.75
2027-01-19,A00757,SMB,LATAM,Ecommerce,Core,partner,1.96,16,0,1,Closed-Lost,7910.59,R033,43,closed,1,0.0
2027-01-20,A00810,SMB,NA,HealthTech,Core,paid_social,233.55,4612,55,3,Proposal,6806.23,R005,31,open,0,0.0
2027-01-21,A01118,SMB,EMEA,AI/ML,Core,paid_social,107.29,1803,21,4,MQL,7376.58,R020,46,open,1,0.0
